,시도,주차장명,주차장유형,주소,위도,경도,관리기관,전화번호,특이사항,9_22(토),9_23(일),9_24(월),9_25(화),9_26(수)
3532,경상남도,용호기계식 주차장,노외,경상남도 창원시 의창구 원이대로 579번길 16,35.2296747,128.6798324,창원시설공단 교통사업관리소,055-712-0132,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3533,경상남도,평화지구노상주차장,노상,경상남도 사천시 사천읍 평화리 163-45,35.0819615,128.0879525,경상남도 사천시청,010-4630-6290,민간위탁,"22,08:00~20:00","23,08:00~20:00","24,휴~무","25,휴~무","26,08:00~20:00"
3534,경상남도,평화복개노상주차장,노상,경상남도 사천시 사천읍 평화리 194,35.0803282,128.0902744,경상남도 사천시청,010-4630-6290,민간위탁,"22,08:00~20:00","23,08:00~20:00","24,휴~무","25,휴~무","26,08:00~20:00"
3535,경상남도,농협공판장노상주차장,노상,경상남도 사천시 동금동 17-81,34.9327555,128.0755166,경상남도 사천시청,010-4630-6290,민간위탁,"22,08:00~20:00","23,08:00~20:00","24,휴~무","25,08:00~20:00","26,08:00~20:00"
3536,경상남도,동동복개천노상주차장,노상,경상남도 사천시 동동 4836,34.9414317,128.0665949,경상남도 사천시청,010-4630-6290,민간위탁,"22,08:00~20:00","23,08:00~20:00","24,08:00~20:00","25,08:00~20:00","26,08:00~20:00"
3537,경상남도,삼천포농협앞노상주차장,노상,경상남도 사천시 선구동 41-2,34.928535,128.0737221,경상남도 사천시청,010-4630-6290,민간위탁,"22,08:00~20:00","23,08:00~20:00","24,휴~무","25,08:00~20:00","26,08:00~20:00"
3538,경기도,가평읍임시공영주차장,노외,경기도 가평군 가평읍 495-8일원,37.8253113,127.5165397,경기도 가평군,031-580-2075,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3539,경기도,가평읍 1구역,노상,경기도 가평군 가평읍 대곡리 275-2 일원,37.8275125,127.5100212,경기도 가평군시설관리공단,031-8078-8072,,"22,18:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3540,경기도,가평읍 4구역,노상,경기도 가평군 가평읍 읍내리 1038 일원,37.8253597,127.5179377,경기도 가평군시설관리공단,031-8078-8072,,"22,18:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3541,경기도,가평읍 2구역,노상,경기도 가평군 가평읍 읍내리 493-2 일원,37.8253597,127.5179377,경기도 가평군시설관리공단,031-8078-8072,,"22,18:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3542,경기도,가평읍 3구역,노상,경기도 가평군 가평읍 읍내리 615-1 일원,37.8253597,127.5179377,경기도 가평군시설관리공단,031-8078-8072,,"22,18:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3543,경기도,가평읍 소방도로,노상,경기도 가평군 가평읍 읍내리 618-16 외 7개소,37.7782955,127.4647771,경기도 가평군시설관리공단,031-8078-8072,,"22,18:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3544,경기도,백둔리임시공영주차장,노외,경기도 가평군 북면 백둔리 371-6일원외1개소,37.9070374,127.4577293,경기도 가평군,031-580-2075,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3545,경기도,설악면임시공영주차장,노외,경기도 가평군 설악면 498-2일원외2개소,37.6761522,127.4947001,경기도 가평군,031-580-2075,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3546,경기도,조종면 1구역,노외,경기도 가평군 조종면 현등사길 7-48,37.87056,127.331037,경기도 가평군시설관리공단,031-8078-8072,,"22,18:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3547,경기도,청평면 임시공영주창,노외,경기도 가평군 청평면 79-11일원외 4개소,37.7404063,127.4241436,경기도 가평군,031-580-2075,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3548,경기도,청평면 3구역,노상,경기도 가평군 청평면 청평리 388-1 인근 외 2개소,37.7374785,127.4228823,경기도 가평군시설관리공단,031-8078-8072,,"22,18:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3549,경기도,청평면 1구역,노외,경기도 가평군 청평면 청평리 455-13,37.7368904,127.4176316,경기도 가평군시설관리공단,031-8078-8072,,"22,18:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3550,경기도,청평면 2구역,노상,경기도 가평군 청평면 청평리 792 일원,37.7369968,127.418198,경기도 가평군시설관리공단,031-8078-8072,,"22,18:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3551,경기도,주교제1,노외,경기도 고양시 덕양구 고양대로 1330,37.6549346,126.831035,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3552,경기도,성사제1,노외,경기도 고양시 덕양구 고양대로 1383번길 7-17,37.6561073,126.8555026,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3553,경기도,성사제2,노외,경기도 고양시 덕양구 고양대로 1383번길 7-17,37.6561073,126.8555026,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3554,경기도,고양제1,노외,경기도 고양시 덕양구 고양동 101,37.7003565,126.8992189,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3555,경기도,고양제2,노외,경기도 고양시 덕양구 고양동 688,37.703267,126.9036396,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3556,경기도,고양시청 부설주차장,부설,경기도 고양시 덕양구 고양시청로 10,37.6582159,126.8320138,경기도 고양시 고양도시관리공사,031-929-4849,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3557,경기도,행신제4,노외,경기도 고양시 덕양구 무원로 14,37.6170651,126.8331415,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3558,경기도,행신제3,노외,경기도 고양시 덕양구 무원로 16,37.6176649,126.8333989,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3559,경기도,행신제1,노외,경기도 고양시 덕양구 무원로54번길 14,37.6182687,126.8329471,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3560,경기도,서정 제1,노외,경기도 고양시 덕양구 서정마을1로 16,37.6186188,126.8463713,경기도 고양시 고양도시관리공사,031-929-4858,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3561,경기도,행신제9,노외,경기도 고양시 덕양구 소원로181번길 38,37.6142663,126.8436446,경기도 고양시 고양도시관리공사,031-929-4856,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3562,경기도,행신제6,노외,경기도 고양시 덕양구 용현로 15,37.6291912,126.8346762,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3563,경기도,행신제5,노외,경기도 고양시 덕양구 용현로 15-1,37.6155869,126.8357943,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3564,경기도,행신제2,노외,경기도 고양시 덕양구 용현로 49-13,37.6169292,126.8346195,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3565,경기도,주교제2,노외,경기도 고양시 덕양구 주교동 148-6,37.6564804,126.8330032,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3566,경기도,신도공영,노외,경기도 고양시 덕양구 통일로214번안길 26-7,37.6562376,126.9000916,경기도 고양시 고양도시관리공사,031-929-4857,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3567,경기도,헹신제4(임시),노외,경기도 고양시 덕양구 행신동 1007-2번지,37.6223937,126.8328724,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3568,경기도,행신제7,노외,경기도 고양시 덕양구 행신동 633-101번지,37.6212114,126.8310287,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3569,경기도,행주산성 부설주차장 하,부설,경기도 고양시 덕양구 행주외동 60-6,37.6006217,126.8234554,경기도 고양시 고양도시관리공사,031-929-4849,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3570,경기도,행주산성 부설주차장 상,부설,경기도 고양시 덕양구 행주외동 62-6번지,37.6004144,126.8248958,경기도 고양시 고양도시관리공사,031-929-4849,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3571,경기도,원당환승,노외,경기도 고양시 덕양구 호국로790번길 102,37.6550393,126.8397009,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3572,경기도,화정환승,노외,경기도 고양시 덕양구 화정로 63,37.634859,126.832411,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3573,경기도,덕양구청 부설주차장,부설,경기도 고양시 덕양구 화중로104번길 13,37.637223,126.8325385,경기도 고양시 고양도시관리공사,031-929-4849,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3574,경기도,장항제2,노외,경기도 고양시 일산동구 고봉로 32-35,37.664351,126.76576,경기도 고양시 고양도시관리공사,031-929-4844,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3575,경기도,백마역주차장,노외,경기도 고양시 일산동구 마두동 747,37.659822,126.7930444,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3576,경기도,장항제3,노외,경기도 고양시 일산동구 무궁화로 19-19,37.662702,126.7666057,경기도 고양시 고양도시관리공사,031-929-4845,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3577,경기도,장항제4,노외,경기도 고양시 일산동구 무궁화로 20-28,37.661272,126.7672821,경기도 고양시 고양도시관리공사,031-929-4845,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3578,경기도,장항제1,노외,경기도 고양시 일산동구 무궁화로 32-19,37.6617001,126.7691134,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3579,경기도,풍동제3,노외,경기도 고양시 일산동구 숲속마을로 14-7,37.6677484,126.8019997,경기도 고양시 고양도시관리공사,031-929-4845,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3580,경기도,풍동제2,노외,경기도 고양시 일산동구 숲속마을로 50-88,37.6676765,126.7990912,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3581,경기도,백석2,노외,경기도 고양시 일산동구 장백로 15-7,37.645843,126.7830327,경기도 고양시 고양도시관리공사,031-929-4849,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3582,경기도,백석1,노외,경기도 고양시 일산동구 장백로 31-12,37.645843,126.7830327,경기도 고양시 고양도시관리공사,031-929-4848,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3583,경기도,호수공원 부설주차장 4,부설,경기도 고양시 일산동구 장항동 905,37.6506618,126.769707,경기도 고양시 고양도시관리공사,031-929-4849,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3584,경기도,호수공원 부설주차장 1,부설,경기도 고양시 일산동구 장항동 906번지,37.658391,126.7642233,경기도 고양시 고양도시관리공사,031-929-4849,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3585,경기도,호수공원 부설주차장 2,부설,경기도 고양시 일산동구 장항동 906번지,37.658391,126.7642233,경기도 고양시 고양도시관리공사,031-929-4849,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3586,경기도,호수공원 부설주차장 3,부설,경기도 고양시 일산동구 장항동 906번지,37.658391,126.7642233,경기도 고양시 고양도시관리공사,031-929-4849,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3587,경기도,중산제2,노외,경기도 고양시 일산동구 중산동 1659,37.685196,126.7800738,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3588,경기도,중산제1,노외,경기도 고양시 일산동구 중산동 1667,37.6835346,126.7781681,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3589,경기도,중산제3(임시),노외,경기도 고양시 일산동구 중산동 1726,37.6847225,126.7838716,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3590,경기도,중산공원 부설주차장,부설,경기도 고양시 일산동구 중산로 217,37.6917793,126.778653,경기도 고양시 고양도시관리공사,031-929-4849,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3591,경기도,백석환승터미널,노외,경기도 고양시 일산동구 중앙로 1036,37.6432013,126.7897215,경기도 고양시 고양도시관리공사,031-929-4855,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3592,경기도,동구청 부설주차장,부설,경기도 고양시 일산동구 중앙로 1256,37.6585592,126.7749135,경기도 고양시 고양도시관리공사,031-929-4849,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3593,경기도,복지회관건립부지,노외,경기도 고양시 일산동구 중앙로1275번길 14-27,37.6596199,126.7695625,경기도 고양시 고양도시관리공사,031-929-4847,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3594,경기도,풍동제1,노외,경기도 고양시 일산동구 풍동 1244,37.6731165,126.7995975,경기도 고양시 고양도시관리공사,031-929-4845,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3595,경기도,일산종합 사회복지관,부설,경기도 고양시 일산서구 고양대로 654,37.6845391,126.7686261,경기도 고양시 고양도시관리공사,031-929-4849,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3596,경기도,일산제1,노외,경기도 고양시 일산서구 고양대로 730,37.6739325,126.7487066,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3597,경기도,탄현제2,노외,경기도 고양시 일산서구 산현로17번길 35,37.6904828,126.7630991,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3598,경기도,일산역주차장,노외,경기도 고양시 일산서구 일산동 1410-2,37.6816646,126.7695431,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3599,경기도,일산제2,노외,경기도 고양시 일산서구 일산동 1681-3,37.6837005,126.7756553,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3600,경기도,탄현환승,노외,경기도 고양시 일산서구 일현로 지하 97-27,37.6951378,126.7636152,경기도 고양시 고양도시관리공사,031-929-4845,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3601,경기도,서정 제2,노외,경기도 고양시 일산서구 일현로41번길 11,37.6939703,126.7628033,경기도 고양시 고양도시관리공사,031-929-4859,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3602,경기도,탄현제1,노외,경기도 고양시 일산서구 일현로41번길 11,37.6939703,126.7628033,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3603,경기도,종합운동장,부설,경기도 고양시 일산서구 중앙로 1601,37.6749696,126.7436891,경기도 고양시 고양도시관리공사,031-929-4849,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3604,경기도,전시장공영,노외,경기도 고양시 일산서구 킨텍스로 237-18,37.6747572,126.7557402,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3605,경기도,탄현제3,노외,경기도 고양시 일산서구 탄중로 244-2,37.6927309,126.7722504,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3606,경기도,탄현제5,노외,경기도 고양시 일산서구 탄현동 1489번지,37.6943369,126.7690015,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3607,경기도,탄현제4,노외,경기도 고양시 일산서구 탄현동 1596,37.6924535,126.7742506,경기도 고양시 고양도시관리공사,031-929-4843,,"22,00:00~00:00","23,00:00~00:00","24,00:00~00:00","25,00:00~00:00","26,00:00~00:00"
3608,경기도,광창교주변,노상,경기도 과천시 과천동 140-20,37.4480312,127.00594,경기도 과천시 영농조합법인광창마을회,,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3609,경기도,북문노외주차장,노외,경기도 과천시 과천동 154-1,37.4516628,127.0130767,경기도 과천시 영농조합법인광창마을회,,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3610,경기도,환경사업소옆,노상,경기도 과천시 과천동 241-2,37.4476245,127.0046084,경기도 과천시 영농조합법인 삼부골,,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3611,경기도,광창교주변,노상,경기도 과천시 과천동 245-3,37.4486905,127.0045118,경기도 과천시 영농조합법인 삼부골,,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3612,경기도,117기동대,노상,경기도 과천시 과천동 555-23,37.4486295,127.0057207,경기도 과천시 영농조합법인 삼부골,,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3613,경기도,궁말마을입구,노상,경기도 과천시 과천동 669-1,37.4407122,127.0081082,경기도 과천시 영농조합법인 벌말,02-502-2999,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3614,경기도,우면산간도로잔여지,노상,경기도 과천시 과천동 94,37.4513543,127.010444,경기도 과천시 영농조합법인광창마을회,,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3615,경기도,골든타워,노상,경기도 과천시 별양동 1-27,37.427141,126.9924072,경기도 과천시 시설관리공단,02-500-1151,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3616,경기도,3단지아파트앞,노상,경기도 과천시 별양동 55,37.4263986,126.9926228,경기도 과천시 시설관리공단,02-500-1151,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3617,경기도,새서울쇼핑앞,노상,경기도 과천시 별양동 55,37.4263986,126.9926228,경기도 과천시 시설관리공단,02-500-1151,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3618,경기도,이마트앞,노상,경기도 과천시 별양동 55,37.4263986,126.9926228,경기도 과천시 시설관리공단,02-500-1151,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3619,경기도,우체국앞,노상,경기도 과천시 별양동 57,37.4255902,126.9947227,경기도 과천시 시설관리공단,02-500-1151,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3620,경기도,벽산상가앞,노상,경기도 과천시 별양동1-27,37.427141,126.9924072,경기도 과천시 시설관리공단,02-500-1151,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3621,경기도,우리은행 옆,노상,경기도 과천시 별양동55,37.4263986,126.9926228,경기도 과천시 시설관리공단,02-500-1151,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3622,경기도,제일쇼핑앞,노상,경기도 과천시 별양동55,37.4263986,126.9926228,경기도 과천시 시설관리공단,02-500-1151,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3623,경기도,렉스타운 앞,노외,경기도 과천시 별양상가1로 25,37.4282486,126.9925314,경기도 과천시 시설관리공단,02-500-1151,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3624,경기도,중신교회앞,노외,경기도 과천시 별양상가1로 29,37.4285758,126.9927665,경기도 과천시 시설관리공단,02-500-1151,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3625,경기도,주차빌딩,노외,경기도 과천시 별양상가1로 39,37.4282604,126.9940317,경기도 과천시 시설관리공단,02-500-1151,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3626,경기도,국민은행앞,노외,경기도 과천시 별양상가3로 5,37.4266156,126.9911342,경기도 과천시 상이군경회과천시지회,02-504-2700,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3627,경기도,삼성SDS앞,노외,경기도 과천시 별양상가3로 8,37.426076,126.9906239,경기도 과천시 상이군경회과천시지회,02-504-2700,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3628,경기도,그레이스호텔앞 주차장,노외,경기도 과천시 별양상가로 2,37.4277217,126.9920345,경기도 과천시 시설관리공단,02-500-1151,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3629,경기도,장군마을,노외,경기도 과천시 장군마을길 61,37.4627459,127.0317057,경기도 과천시 시설관리공단,02-500-1151,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3630,경기도,북문노상주차장,노상,경기도 과천시 주암동 685-31,37.4509019,127.0185445,경기도 과천시 영농조합법인 삼부골,,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3631,경기도,관악산길,노상,경기도 과천시 중앙동 44,37.4317278,126.9875041,경기도 과천시 시설관리공단,02-500-1151,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3632,경기도,농협앞,노상,경기도 과천시 중앙동 59,37.4290097,126.9916602,경기도 과천시 시설관리공단,02-500-1151,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3633,경기도,전화국앞,노상,경기도 과천시 중앙동 59,37.4290097,126.9916602,경기도 과천시 시설관리공단,02-500-1151,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3634,경기도,동성빌딩,노상,경기도 과천시 중앙로 129,37.4282644,126.9909008,경기도 과천시 시설관리공단,02-500-1151,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3635,경기도,소방서뒤,노상,경기도 과천시 중앙로 129,37.4282644,126.9909008,경기도 과천시 시설관리공단,02-500-1151,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3636,경기도,중앙빌딩,노상,경기도 과천시 중앙로 129,37.4282644,126.9909008,경기도 과천시 시설관리공단,02-500-1151,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3637,경기도,코오롱앞,노외,경기도 과천시 코오롱로 13,37.4259411,126.9914444,경기도 과천시 시설관리공단,02-500-1151,,"22,00:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
3638,경기도,패션문화의 거리 주차장A,노외,"경기도 광명시 광명동 158-524, 525",37.4781728,126.854525,광명4동 단체협의회,02-2680-5072,,"22,23:00~24:00:00","23,00:00~24:00:00","24,00:00~24:00:00","25,00:00~24:00:00","26,00:00~24:00:00"
